,comment,sentiment
3527,@Universe 1 ㅅㅂ 친일파 이지랄,1.0
3528,프랑스 참 노개념 민족이네. 잡아서 바로 구속시키고 고소해라.,1.0
3529,@인디kr-india ㅗ,1.0
3530,남자 망신좀 하지 말자 ㅋㅋㅋㅋ,1.0
3531,쿵쾅이들 또 몰려온다,1.0
3532,그성별,1.0
3533,@김동연 이걸국뽕충드립치네<br>ㄹㅇ 한국에 중국인많다는거 체감되노ㄷㄷ<br>대한민국만세외쳐도 국뽕이라 ㅈㄹ할 쨩꺠들임,1.0
3534,@유동 김 안만봐도 자기소개 같은데 ㅋㅋㅋㅋㅋㅋㅋㅋ<br><br>아! 말 대꾸는 못하고 분에 못이겨 욕이나 하는걸 보니 그건 아닌가? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1.0
3535,@Drum 진짜 찐따특징 : 구구절절쓰고 지가논리적인줄암 걍 병신인가 하고 무시하면되는데 끝까지말대꾸함 ~,1.0
3536,@유동 김 저정도 길이의 글도 못 읽는듯 하다... 이게 바로 난독이구나.<br>세상이 바뀌는건데 그거에 적응 못하고 도로의 자전거가 짜증난다는 꼰데기질이 보인다. 연세가 많으신듯 하다...<br>본인 나이가 어리다고 착각한다 17세교인가? 아~ 이게 뭔지도 모르겠구나. ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1.0
3537,@Drum 길게쓰셨는데 언젠간 읽어볼게요 나이어린친구한테 조롱이나당하고 제가꼬리내려드릴게요 근데 진짜 틀딱들 이기려드는거 역겹긴하다..,1.0
3538,치이면 뒤지기때문에ㅋㅋㅋ,1.0
3539,마지막 개새끼 맺집보소ㅋㅋㅋ 복날 개패듯 패야할듯,1.0
3540,@Till_ Eulenspiegel  마지막으로 대 약물 시대를 격은 미국 메이저리그가 00년대초 까지의 약물 때문에 최고의 명성이 있는 리그 이 소리를 못듣냐 병신아~ 그리고 런던올림픽에서 엄청나게 많은 선수가 약물에 걸린 역도에서 그거 가지고 올림픽 역도 부분이 최고의 명성을 가진 경기가 아니다 라고 할수 있냐?,1.0
3541,@Till_ Eulenspiegel 해마다 우승 그래 랜스암스트롱 이후 크리스 프룸이 최고의 선수였지 4번 우승했으니까 그런데 당연히 약물 의혹이 있었고 그래서 이것저것 검사 다하고 자전거 검사 다하고 다했다. 그래서 나온 결론이 인간이 낼수 있는 최고 수준의 파워를 내는 선수다. 이거였지. 아직도 뛰고 있다 이스라엘 스타트업 네이션 이라는 팀에서 궁굼하면 찾아봐라 빙아,1.0
3542,@Till_ Eulenspiegel ㅋㅋㅋㅋㅋㅋ 약물을 꺼내면 90~00초 미국 메이저 리그도 대 약물 시대였는데 지금 미국 메이저리그를 쓰레기라고 부름? 약쟁이 암스트롱도 활동을 00년대 중반까지 했지 10년대 와서는 약물도 없고 있어도 욕 개처먹고 매장당함  ㅋㅋ 약물로 흠을 내려면 못내는 스포츠가 없지 역도 단거리 등등 병신아 ㅋㅋ,1.0
3543,"@재드래곤 <br>챔피언스리그같은 소리하고 잇네 <br><br>약빨아서 해마다 우승먹은 대회 따위가 무슨 챔피언스리그이고, 무슨 최고의 명성이냨ㅋㅋㅋㅋㅋ<br>약빨로 해마다 우승먹고 걸러내지도 못하는 허접한 도핑테스트 수준이 무슨 최고의 명성???<br>너같은 사대주의자한테나 최고의 명성이겟지",1.0
3544,@빈츠 그걸 선민의식이라고함 ㅋㅋ 나치독일신봉자랑 너랑 다를게뭐냐 ㅇㅇ 원래 애매한것들이 남 평가한다고함 그말이 딱맞네 ㅋㅋ,1.0
3545,@AN X 말 저급하게 하는거보니 어떤부모한테서 자랐는지 잘 알겠네 ㅋㅋ 이래서 안됨 저급한것들은,1.0
3546,@빈츠 다른게 아니라 뭐가 잘못된건지 말해달라는데 끝까지 말은 안하고 열불내는 사람이 역겹다며 ㅂㅅ라며 지가 피싸고있네 ㅋㅋㅋㅋㅋ 난 이기적인 주장한적도 없고 말안통하게 니처럼 배배꼬아서 말한적도 없다  사실만 말했는데 화나면 너가 잘못된게 아닌지 돌아보길바람 어릴때 힘들게 커서 사람이 싸가지가 없는건 알겠다만은 정도는 지키자 ㅇㅇ,1.0
3547,@유누 개를 먹지 니네엄마를 먹을순 없잖아 ㅋ,1.0
3548,바로 보신탕 끓여야지,1.0
3549,@Stella Avenir ㄴㄴ 말랑 부모 돌아가시면 “삼각고인돌에면봉을비빔면”이라고 하라고 하세요..,1.0
3550,삼고빔~~,1.0
3551,"이 사건이 자살이라면, 자살이 아니더라도 우리 사회는 진짜 반성하고 제도 좀 고쳐야함 이런 사건이 한두번 있는것도 아니고 십년넘게 청소년 자살이 꾸준히 일어나는데도 이딴 교육제도랑 사회구조는 변한거 하나 없잖아ㅋㅋㅋㅋ 지금 고1인데 오늘 영어시험 예상보다 너무 망쳐서 진짜 자살충동든다 답 대충 맞춰봤는데 존나 틀렸더라 중간땐 1이었는데 한 3나올거같아서 진짜 자살마렵다 애들도 오늘 시험치고 야 자살각이다 한강각이다 이말만 몇번을 했는데… 농담이더라도 이게 농담이 되면 안되는거 아닌가? 중요한건 이런 생각을 사람들 전부 다 하는데 정치하는 틀딱새끼들이 지들 돈쳐먹을 궁리나하지 전혀 신경도 안쓴다는거다 맨날 생명존중교육 자살예방교육이랍시고 좆같은 웹드라마같은거나 보여주고ㅋㅋ 근본적인 원인은 찾으려고도 안하는듯",1.0
3552,아으  댓글 개더럽네  자기가족이라고 생각도할수있는건데  너무 막말에다  욕을 너무써대네  대ㄱㄹ 총맞을  새기들     <br>김휘성군  부모님  아드님  하늘나라에  잘있을겁니다  그리고 고인명복을 빕니다,1.0
3553,납치 음모론 좀 적당히 했으면 좋겠네<br><br>야밤도 아니고 오후 6시 언저린데 그 시간에 분당에 사람이 얼마나 많지 모르나? 알면 그딴 소리들 못할텐데 지네가 8시만 되면 셧다운되는 개촌구석 버러지들이라 체감을 못하나?,1.0
3554,방구석 코난충 새끼들 진짜 ㅈ나 역겹네 왜 살아?,1.0
3555,"6/6현충일, 6/25전쟁일에는 나라와 민족을 위해 죽어간 수 많은 순국선열을 위해 추모 한번 안하는 인간들이, 사고사한 학생한테는 감성팔이하고 자빠졌네 ㅉㅉ<br>정의는 모르고 갬성만 아는 개돼지들 ㅉㅉ",1.0
3556,ㅅㅂㅋㅋㅋ,1.0
3557,부모가 아들 죽이거나 다름없네 ㅅㅂ,1.0
3558,휘성게이야,1.0
3559,삼가 고인의 명복을 ㅂㅂㅁ,1.0
3560,지랄마,1.0
3561,여기 댓글들이 진짜 한국 개같은 나라라고 말해주네 ㅋㅋ,1.0
3562,댓글에 대댓글 꼬라지 좀 봐라 ㅋㅋ 지들은 무슨 이세계 들어와서 주인공이라도 된 줄 아나 니들도 죽으면 사이코 빙의해서 댓글 달아줄까?,1.0
3563,@cleo 방구석 프로파일러가 먼저 가야지ㅋㅋㅋ전번 까실래요?,1.0
3564,운지했노 ㅋㅋ,1.0
3565,일베에 디씨 하더만,1.0
3566,얘 일베더만 ㅋㅋㅋㅋㅋㅋ,1.0
3567,파타퐁 갤러리 노딱 휘핑님의 부활을 적극 기원합니다.,1.0
3568,@나얼박효신 무-능,1.0
3569,@Sireob 만약에 니 논리에 따르면 여자때문에 죽으면 환자인거네? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅅㅂ ㅋㅋㅋ,1.0
3570,@밈 너 스스로 한테 물어봐야하지 않을까? ㅋㅋ 연애 안해봄?,1.0
3571,만약에 내 말이 맞으면 어쩔래 쉐끼들아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1.0
3572,어휴 ㅉ,1.0
3573,휘핑게이야..,1.0
3574,@김동동 한글모르냐 ㅋㅋ 니미래 암울하다고 ㅋㅋ 지금이 젤 행복한거라니깐? 앞으로 나아지겠단 생각 꿈꾸지도 말라고 ㅋㅋ,1.0
3575,"또 이상한 개나줘버릴 소리하네ㅋㅋㅋ<br>본인이 지금 힘든거면 힘든거지,<br>머가리 텅텅 인증하듯 뭔 되도않는 개똥 갬성글 써놓고 뿌듯하 하고있노<br><br>가장 행복할 때는 입에서, 뇌에서 먼저<br>아 &#39;ㅈㄴ 행복하다&#39; 라고 저절로 튀어나옴",1.0
3576,ㅅㅂ이런 뉴스에 광고 걸어놓냐 엠빅 ㅁㅊ것들ㅉ,1.0
3577,아아.....코레데...「해피엔드」다.,1.0
3578,아니 여기 댓글창 상태가 왜 이럼?<br>진짜 보다보다 못 참겠어서 말함<br>아니 뭐가 그렇게 꼬움?<br>뭐가 그렇게 불만인데?<br>이제 거의 멋진 어른이 될 고3이 하늘나라로 갔다잖아<br>뭐가 그렇게 시비를 걸고 싶어서 안달났어?<br>사람이 죽었잖아 사람이!<br>사람이 실종됬다가 죽었는데 시비나 걸고 앉아있고 니들이 사회생활에 불만있으면 직접 니가 청와대 가서 그 주둥이로 불만 쳐말해<br>왜 여기서 불만 퍼붓고 지랄이야?<br>이제 멋진 성인이 되고 대학교에서 좋은 친구들 많이 사귀어서 행복한 시간을 보내야 할 고등학생이 하늘나라로 떠났잖아<br>사람이 죽었는데 시비 걸고 니면상 이지랄 하고 언제까지 그 지랄하면서 방구석 쳐박혀서 폰 쳐보면서 찐따처럼 살거야?<br>진짜 한국인으로써 부끄럽고 쪽팔려 진심,1.0
3579,@현민석 댓글창 너네용 변기 아니야ㅠㅠ 왜 자꾸 깨끗한데 똥을 싸질러ㅜㅜ,1.0
3580,@현민석 와꾸부터 까고 지랄하자 ㅎㅎ,1.0
3581,불편해? 불편하면 ㅅㅂ 자세를 고쳐앉아 ㅋㅋㅋㅋㅋㅋ,1.0
3582,@현민석 왜 그러고 살아? 방구석에서 맨날 폰만 쳐보면서 부모님 속썩이지 말고 지나가다 민폐 끼쳐서 기분 존나 더럽게 만들지 말고 꺼져 제발 ㅋㅋ,1.0
3583,인력낭비 ㅈ되노 ㅋㅋ,1.0
3584,게이야...,1.0
3585,게이야..,1.0
3586,미친놈인가,1.0
3587,영어 9등급 티 내노 ㅋㅋㅋㅋ,1.0
3588,멘탈이 순두부였노,1.0
3589,방구석 코난들 오열,1.0
3590,조용히해라 뇌피셜들 싸지말고,1.0
3591,@클레오빡돌아 사망경위에<br>대해서 뇌피셜 싸지말라고 말한거임<br>벌써 납치니 어쩌니 말이많길래,1.0
3592,또 음모론 ㅆㅂ 정부가죽였냐?,1.0
3593,@애국보수 카악~퉤,1.0
3594,아씨발 ㅈㄴ 무섭네 대낮에 서울 한복판에서 건장한 남성이 납치당하는데 나도 안당할거란 보장이 있나 여러분들 함부로 딴사람 믿으면 안돼요 무조건 다 거부 해야함 진짜 호신용 전기충격기 라도 들고 다녀야 하나.. 진짜 세상이 너무 무섭다,1.0
3595,@현택 딱 봐도 구라네,1.0
3596,@현택 구라 ㄴㄴ 제발 방구석 코난충아,1.0
3597,ㅇㅈ 왜 문제집을 사고뒤지냐 ㅋㅋ 차라리 휘핑크림사서 자살하기전에 먹고뒤지지,1.0
3598,왜 남자들은 이런사건 하나하나 보도해주냐? 여성들은 이런사건 일어나면 관심도 안주던데,1.0
3599,띄어쓰기나 쳐 해주세요,1.0
3600,아 씨발 진짜 고위직아니면 서민들은 무슨 할렘가에 나뒹구는꼴이네ㅋㅋ대낮에도 이런일생기는거보면,1.0
3601,@미련곰탱이 개소리임 이리와봐,1.0
3602,&#39;한남쉑ㅉ 쿵쾅쿵쾅&#39;,1.0
3603,조선족새끼들이 의심가노ㅋㅋ,1.0
3604,ㅈㄹ하네 ㅋㅋ dc활동은 존나게 열심히 해놓곤 단순가출 가지고 너무 공론화 시키네,1.0
3605,"@Cideb black cat 카더라 통신, ~일 수도 있음 아니야? 아님말고~<br><br>이딴짓 좀 적당히 해<br>대가리 속으로 망상 하는건 좋은데 입 밖으로 내뱉지 좀 말라고 역겨우니까",1.0
3606,어딜가긴 어딜가 공부하기 싫어서 탈주해서 어디 외진 피방에 박혀있겠지,1.0
3607,진짜 ㄸㄹㅇ들이 많구나 방구석 탐정들 납셧네 .뭐 나온게 있으면 그렇구나 라도 할텐데 악마들 같아🐶🐷,1.0
3608,재앙 훠훠훠,1.0
3609,게이야 갤로그 왜 바활성화했노 ㅋㅋㅋㅋㅋㅋㅋ,1.0
3610,그냥 부모가 하도 쪼아대서 뒷산가서 자살한 듯,1.0
3611,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아니 씨발 단순 가출이길 비는 애들은 이해 하는데 단순가출이라고 생각하는 애들은 대가리가 있는거냐? 니넨 가출할 때 문제집 사고 정중하게 엄마한테 야간자율학습 다녀오겠습니다. 하고 가출하냐 미친 정신나간 새끼들아,1.0
3612,그니까요 등신들이 미쳤나,1.0
3613,@우리는친구 문제집사고 아 좆같네 이러고 갔을수도 있지 ㅋㅋ 차사고 그다음날 자살하는 새끼도 있는데,1.0
3614,뒤졌겠네 ㅜㅜ 가슴아프다.. 가족들 힘내세요!!,1.0
3615,라고하는 씹썌끼들 따라가서 갇혀있는거 아니냐  정신완전히세뇌되서 지가 직접나와서 또 다른사람한태 복이많으세요~  ㅇㅈㄹ하러 나올때까지?,1.0
3616,님들 지금 베댓마다 답글에 병신들이 시비 거는데 나도 처음에는 걔네한테 하나하나  욕 박아줘야 직성이 풀리고 그게 맞다 생각했는데 걔네들 중 반 이상은 그냥 관심 받으려고 소시오패스나 사이코패스 컨셉질 하는 거라서 걍 무시하셈.. 무관심이 더 병신들 입장에서는 빡칠 거임…,1.0
3617,그러겠습니다. 세상에 병신들이 이렇게 많을줄 몰랐네요..,1.0
3618,중국인 뱃속,1.0
3619,국민세금을 ㅂㅅ같은곳에 쓸생각하지말고 CCTV를 더만들어서 곳곳에 달아라.,1.0
3620,그냥 한명 가출 or 자살로 존나 시끄럽네 ㅅㅂ 하루에얼마나 뒤져나가는데 이딴 말같지도 않는걸 방송하네 <br>손정민이후 학생코스프레 ㅅㅂ 병원에서 죽는사람 뉴스나해라,1.0
3621,가출 or. 자살.  ㅅㄱㅇ,1.0
3622,아니 어떻게 댓댓글에 병신이 하나씩 다있냐?,1.0
3623,응 니 얼굴보고 자살한거고 니 얼굴보고 악플다는거야,1.0
3624,유튜브 댓글은 앰생 정신병자만 있다고 봐도 무방합니다~,1.0
3625,@서인케느금마,1.0
3626,이미 죽었음  내가 암 이거,1.0
3627,뭐저런것도 방송에나오냐? 방송할게 그렇게도 없냐? 직접 찾아  집나간걸 뭐 어쩌라고,1.0
3628,실종자 얼굴이라도 기억하고 제보라도 해달라는거지.<br>실종자 가족들은 얼마나 슬프겠냐. 이 관종 노답아,1.0
3629,댓글마다 ㅄ관종 잼민이들 한명씩 있네,1.0
3630,@초코도티딸기우유도넛마이린tv니나 광고 ㅊ 하지마 ㅜㅜ<br>존나 비위 상해 ㅜㅜ,1.0
3631,"범인 잡을땐    역추적이니  모니,  씨씨   잘 활용 하더만    실종 사고 때만   이난리를치내   쓸모 없는 개짭새들",1.0
3632,납치이러노 ㅋㅋㅋ 납치로 단정짓는 너는 왜태어났노??,1.0
3633,머리에 든거 없는 틀딱들 견찰견찰 거리는거 너무 역하네 진짜...,1.0
3634,@Mâksó çnù 납치이러노 방구석코난아 ㅋㅋ,1.0
3635,ㅇㅈ 그런 쉐끼들은 다 폰 중독에 걸린 거임ㅋㅋㅋ,1.0
3636,@00 1 우리 쓰니는.... 그 애미가 없나?,1.0
3637,@00 1 이아이가 애mi라는것을 알까요.<br>지금 이아이가 안쓰럽다면 자sal하시길 바랍니다.<br>자sal이 힘드시다면 지금당잔 000-××××-××××에 전화하세요,1.0
3638,한국인 종특 오지랖 또 나오죠 ㅋㅋ,1.0
3639,@조서현 진짜 편향된 시각으로 바라보지 마세요. <br>그때 고딩이랑 지금 고딩이랑 다른가보지 <br>아니 ㅅㅂ 다 케바케인데 이거를 의심하고 자빠졌냐ㅋㅋㅋ,1.0
3640,이래도 조선족 계속 모셔올거냐 문재앙아?,1.0
3641,@Sirius 또또 억측 시작하죠 ㅋㅋ? 저번에 앙망문 쳐 보내놓고 감성좀비들 정신 못차리죠 ㅋㅋ?,1.0
3642,페메갈들이 납치한거면 어떻해?,1.0
3643,이미뒤짐 찾지마,1.0
3644,@소연 ㅋㅋ 말사이에 . 넣는거 보니까 틀딱 아니뉴 ㅋㅋ,1.0
3645,뒤졌으니까 뒤졌다고한게 욕먹을일임? ㅋㅋ,1.0
3646,@make trt great again 왜그러고 사냐 ㅋㅋㅋㅋ 부모없는 티 내지말기,1.0
3647,@make trt great again 쳐도랏나 어디사냐,1.0
3648,@make trt great again 미친놈 이거,1.0
3649,아니 니한테는 휘핑크림이 뒤지는게 이득이지 ㅋㅋ 경쟁자1명 없어지는건데,1.0
3650,존나 얼빵하게 생겼네 ㅋㅋㅋㅋ,1.0
3651,@바니바니 또 나댄다. 방구석 코난발동시작하셨네,1.0
3652,손정민하고 비슷한 청년만 실종되면 이슈되나 하루에  할머니 할아버지 아이들 장애인 실종된사람 얼마나 많은데  다 이슈시켜라 조회수만 빨려고 또 음모론 제기해야지,1.0
3653,아니 문제집 문제 보고 수학좆같아서 나간듯,1.0
3654,방구석 코난 그알충 아지매들 출동!!!!!!,1.0
3655,🥺&quot;제 샤진 보면 안돼요&quot;🥺,1.0
3656,"대댓글 보는데, 꼭 하나씩 병신이 있네.<br>같은 인물이냐?",1.0
3657,@우희힝 니 컨셉 버렸냐 ㅋㅋ,1.0
3658,우리 나치당원이 그가 공산인걸 알고 납치해갔다,1.0
3659,@Kerlib 느검이요 ㅋ,1.0
3660,개독이세요?,1.0
3661,걱정하는 말처럼 포장하면서 사실은 뭔가 납치 등 큰일이 나서 가십거리로 삼고 싶은 인간들 많네<br>역겨운 쓰레기들,1.0
3662,ㅋㅋㅋㅋ솔직히 납치범이 저런 키크고 건전한 남자를 납치하고 싶겠니?그냥 어딘가에 숨어있거나 친구집에 몰래 숨어들어간거 아니냐?ㅋㅋㅋ,1.0
3663,@박서진 니 한테 한말 아니다;;잼아,1.0
3664,낳음당한새끼들 ㅈㄴ많네 시발,1.0
3665,@Kerlib 이사람으로 말할꺼 같으면<br>친구가 없어서 이상 증상을 보이더니 부모에게 욕을하고 폭력을 휘두르며 집에서 ㅂㄹ이나 버억버억 긁고...<br>부모가 결국 호적을 파서 집에서 쪽겨난다음.<br>PC방에가서 이지랄하고 있습니다.<br>잘보세요. 새로운 벌레를 보고있는겁니다.,1.0
3666,갑자기 기분이 쨍개새기들 조지고 싶어지네,1.0
3667,이미 장기털이 조선족에게 납치당해 해체작업 끝났습니다. 그러니 다들 포기하십쇼.,1.0
3668,응 ㄷ짐,1.0
3669,응 이미 시체임 수고 ^^,1.0
3670,또 씨발 또 또 ㅋㅋㅋㅋㅋㅋㅋㅋ,1.0
3671,나랑 동갑에다 같은 이과생이라서 더욱 안타깝다..<br>보통 저런 케이스는 납치일텐데.. 삼고슈퍼레이저빔,1.0
3672,쟈살햇네 삼고빔~ㅋㅋㅋ,1.0
3673,우와 ㅈ문가다!,1.0
3674,@한지민의미술교실 잼민이가 아니라 틀니 다빠진 련임,1.0
3675,@Kerlib 니부모 홀수,1.0
3676,@백병원  페미 메갈 타령하는 거 보기 싫다는것도 페미 메갈임?ㅋㅋㅋ 남자 망신 시키지 좀 마라 ㅋㅋㅋ 왜케 능지 딸리노,1.0
3677,@하와와 느금마,1.0
3678,뇌 반쯤 삭은 이런 틀딱은 자식이 고려장 안시키나?,1.0
3679,마지막에 만난 놈 누구냐?<br>전화 온 놈도 없나?,1.0
3680,또 방구석 코난들 개지.랄할까봐 겁나노,1.0
