,comments,sentiment
6821,석경이 13구역 파쿠르존 버탑니다,
6822,ㅅㅂ이 게 무슨 콩가루야,
6823,석경이 연기 미쳤네 웬만한 베테랑 배우 뺨친다 아주 크게 될 배우 군차기작도 악역해 조지현 언니,
6824,뜬금없지만 석경이 체육복 잘 어울린 다ㅋㅋㅋㅋ 키도 커서 ㄹㅇ체 대선 수 같음,
6825,나중에 체대 선수 로 드라마나 영화 찍어도 찰떡일 듯 두근,
6826,7720322032 이번 화에서 제일 사이다인 부분,
6827,제 영상을 누르지 마세요 잼민이니,
6828,제 영상을 누르지 마세요이건 다른 댓에도 있고 얘는 뭐니,
6829,ㅋㅋㅋㅋ주단태가 마지막에 준석경이라고 발음한 것 같에 ㅋㅋㅋㅋ,
6830,석경이 왤케싸움 잘 햌ㅋㅋㅋ,
6831,이럴 거면 시계에 범인 말하지,
6832,저 정도면 주석 경파 쿠르에 전설 아님 완전 잘하넹,
6833,7712211221초저분 어디서 많이 봤다 했는데 그 영화 히트맨에 나왔던 그 얼굴 화상 입어서 막 쭈글쭈글한 그 사람 아니냐,
6834,7720432043 여기 겁나 사이다 ㅋㅋㅋㅋ,
6835,석경이한테는 이게 최고의 벌인 듯,
6836,확실히 그렇네요 주석 경이 저지른 시즌 123의 악행에 대한 댓가를 제대로 치렀네요 확실히 자업자득에 인과응보입니다,
6837,석경이 1920살 이제된 앤데드라마가 넘잔인하다 ㅋㅋ,
6838,석경이 잘 소화해내는 거완전 미쳐 씀ㅜㅜ,
6839,펜트 3 여자 아역들 극중 싸움 힘 실력 순위는 주석 경배로 나유제니민설 아하은 별이게 맞지ㅋ,
6840,김효성 그땐 하은별 이광전 사 상태 엿음,
6841,정신력도 한몫 함배로 나주석 경절대 포기 안 하고 깡으로 미는 거 특히 석경이 진짜 ㅋㅋㅋㅋㅋ독기대단하다 싶음 살아남으려고 날카로워진 건지 판단력이 느리면서도 꽤 빠른 데 끝까지 버텼음 좋겠다,
6842,김효성 무기빨ㅜㅜ,
6843,김효성 트로피가 만렙이라 그런 듯 ㅋㅋ,
6844,배로나 딸 피 만든 게 하은별인데 ㅎ,
6845,7725172517 조 비서는 그렇게 쳐맞았는데도 나대는 구나,
6846,7727302730주서경,
6847,퀸수련드 등장,
6848,난 서꼉이가 언니인 줄 알았지,
6849,7720302030이 부분 연기 미쳤음한지현 배우님 신인상 꼭 받으시길,
6850,아무것도 해주지마다음 대사 뭔지 알려주실 분,
6851,요약한지현님은 전에 단역으로 데뷔 2020 연기 대상에선상 못 받음 김현수님은 청소년 연기상 받음 아역 배우였던 민설아역조수민님은 신인상 후보 오름스브스에 처음 입성해서 신인상 후보에 오른 것 한지현님도 신인상 후보 오를 가능성 있음,
6852,연기 너무 잘하셔 ㅠㅠ또 보고 싶은 배우,
6853,2019년 에 드라마로 데뷔했는데 아마 조연이나 짧게 나오는 단역이였을 거예요펜트하우스처럼 존재감이 크고 주인공은 아니였을 거 같은 데,
6854,근데 은별이가 너무 압도적이긴 해서,
6855,7720452045 주석 경웃는 거표정 연기 소름,
6856,통통마자마자 난노느낌나요,
6857,써니에서 그 주인공 친구 볼 긁고 본드가 웃는 거 같아 오ㅋㅋ,
6858,살짝 난 노느낌남,
6859,석경이가 수련딸이었으니까 시즌1 때부터 계속 단태가 석경이를 때릴려는 거구나 석훈이가 대신 맞지만,
6860,응 알겠어 ㄹㅇ 주 단태가 주석 경의 오빠가 아니라 저의 아들이라는 것을 잊지 마세요이대사가 복선 일 줄은 누가 알았을까요 ㄷㄷ,
6861,주단태가 주석훈한테 주단 태아들이라고 고함치는 게 복선이었던 거임,
6862,석경이 적성을 찾았다 음악이 아닌 운동이었어 체대 토끼가 되자,
6863,7720332033 여기부터 개 사이다,
6864,석경이 존 나쌔ㅋㅋㅋㅋ,
6865,같은 핏줄이 뭐라고 저렇게 없던 죄책감이 갑자기 생기냐 이해불가,
6866,사이코패스도 핏줄은 무서워한다고 함,
6867,죄책감인지 현실 부정인지 아직 안나옴ㅋㅋㅋ 죄책감으로 아직 결론 ㄴㄴ,
6868,그게 핏줄임,
6869,석경이 생각이면 같은 핏줄이라는 게 역겹다 생각할 텐데 갑자기 착해짐,
6870,님이 만약 자기가 학창시절에 죽도록 괴롭혔던 사람이 알고 보니 자신의 친언니 나 친형이라고 생각해 보셈,
6871,주단태 나쁘다 손,
6872,7723532353석 경이 너파쿠르 해봤니,
6873,석경아너체대가면 올림픽 금메달 딸 듯,
6874,석경이 음대가 아니라 체대 갔어야 했어 완전 적성인데 신체능력 너무 좋은데 주단 태땜에 억지로 노래하고 음대 준비하고 ㅠㅠㅜ 단태씌석경이한테 개 또 라이라고 하지마다 단태씌한 테 배운 거임친자식이던 아니던 자식은 부모의 거울이라 함ㅋ,
6875,제 영상을 누르지 마세요 닥치세요,
6876,체대 아니면 대학 다니다가 학군단 지원하거나 3사관학교가 서장교로 임관해도 잘 어울렸을지도 요ㅋㅋㅋ 기본 전투능력과 임기응변이 평소에 안 써먹어 그렇지 딱 심수련 친딸이구나 싶구요 ㅋㅋㅋ뭔가 부대에서 깡다구세고 상부에서도 아낄인재 이미지에 요ㅋㅋㅋ,
6877,석경이 진짜 되게 독하다 캐릭터 자체가 너무 맘에 듬,
6878,보통 같으면 무섭다면 서울고 불고 하기 마련인데 석경이는 성격 자체가 독하고 근성 있어 보여서 그런지 저런 상황에도 굴하지 않을 수 있었죠,
6879,진짜 8화는 주석 경이 레전드였다,
6880,석경이 엽기 토끼가 되었다고 합니다 근데 엄기준은 더 이상 베르테르는 못하겠다 ㅋㅋ,
6881,44분 전,
6882,근데 자매가 성이 다르네,
6883,주석 경은 주단태의성으로 민설아는 보육원에서 원장의 성을 따른 걸로 알아요 그래서 다른,
6884,이유비 예쁘다,
6885,뭐야 나 올림픽 때문에 펜하안하는 줄 알았는데 한 거였니,
6886,아니저래 조잡하게 사진 합성ㅋㅋㅋㅋ,
6887,와 석경이 힘 겁나세다 ㅎㅎㅋㅎㅋㅎㅋㅋ,
6888,서쿠나ㅠㅠ,
6889,77743743ㅇㄴㅋㄹㅋㅋㅋㅋㅋㅋ이 거뭔데 ㄹㅇ 개깜놀했네,
6890,애를 체대로 보냈어야지 체대 보냈으면 과탑 먹었다 ㄹㅇ,
6891,석경이가 개 또 라이라 진짜 다행이다,
6892,욕인지 칭찬인지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
6893,ㅋㅋㅋㅋㅋㄱㅋㅋ,
6894,이번 편주단 태 주석 경심수련한 테쌍으로 얻어 터지는 거 뭔가 웃겼어 ㅋㅋㅋㅋ 진짜 피지컬 최약체 야ㅋㅋㅋㅋㅋ,
6895,조 비서도 약점 잡혀서 맞아주는 거지 1대 1이면 ㅎㄷㄷ,
6896,짭단 탱이 잘하는 것 신 분 뺏기 누구 하나 사지로 모으기 내 물 공세 쓰다가 필요 없어지면 냅다 버리기 조비서를 지인형 삼아 때리기 짭단 탱이 유일하게 못하는 것 좋은 피지컬을 가졌는데 쓸 줄 모름,
6897,너가 귀여운 건 인정하는 데 ㄹㅇㅋㅋㅋ,
6898,진정한 강약약강,
6899,7720382038석 경이도 이제 짭단태 복수나 하자ㅠㅠㅠㅠ,
6900,아닣ㅋㅋ 근데 석경이 다쳐도 무슨 힘이 팔팔해 ㅋㅋㅋㅋㅋㅋㅋㅋ 뛰어다니고 설아 쌍둥이인 거 알고 나서자기 머리 때리는데 ㅈㄴ 아플거 같은데 도망칠 힘은 또 잇음ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
6901,저렇게 팔팔하지 않으면 위험한 상황이니까 그렇죠 반대로 안심하고 풀어지는 순간 모든 힘이 다 빠질 걸 요 긴장 풀려서,
6902,맞고자라서 생긴 맷집이죠,
6903,석경이는 그냥 성격 자체가 또 라이인 거 같고 평소에 잘 안 써먹어 그렇지 아빠한테 자주 맞다 보니 단련이 돼서 자연스레 전투 능력이 향상된 거 같네요 ㅋㅋㅋㅋ,
6904,주석 경의 사이다 대사 엄마 아빠가 원하는 거 아무것도 해주지 마 짭단태 때리기,
6905,시비충 2닉 값하네 왜 저런 데,
6906,시비충 2ㅠㅠ펜트하우스 영상마다 저ㅈㄹ이 네ㅠㅠ댓글 다 보는 거안 다친구야 어떻게든 댓글 안보는 척유난 떨어대지마 렴 진짜 ㅋㅋㅋ 개 불쌍하다,
6907,ㅋㅋㅋㅋ 하류층 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ말하는 거개 웃기넼ㅋㅋㅋ 무슨 인소보다 왔나,
6908,시비충 2진짜님 같은 사람 땜에나 같은 초딩이 욕먹는 거임,
6909,시비충 2그쟈여서 ㅈㄹ 하지마요ㅜㅜ,
6910,사이다당,
6911,7720342034 사이다,
6912,77405405ㅋㅋㅋㅋ 가장 가까이 찍히는 왼쪽 사람은 때리진 못해서 그냥 화이팅 응원하는 건 가ㅋㅋㅋㅋ,
6913,이태훈 블루투스 주먹ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
6914,나만 본 게 아니였엌 ㅋㄱㅋㄱㅈㅋㄱㅈㄱㅈㄱㄱㄱㄱㅋ,
6915,개 웃기 넼ㅋㅋㅋㅋ 폰서트인가,
6916,저건 싸펑이 지 ㅋㅋ,
6917,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아몰랐는데 돌려보니 개웃김,
6918,석경 아살아만 있어줘,
6919,석경이는 체대 갔으면 성공했을 아이다,
6920,ㅋㅋㅋㅋㅋㅋㅋㅋㅇㅈ,
6921,석경이는 밉다가도 불쌍하고 꼭 그러더라,
6922,불쌍한 건 맞음근데 마음 놓고 불쌍해 할 수 있게 쟤 네 쌍둥이 죗값 좀 제대로 받길,
6923,불쌍하죠 아빠한테 학대당하면서 컸으니까 부모사랑 많이 받고 컸으면 저렇게 안 됐을 텐데 물론 학대받았다고 다 저러는 건 아니지만 사람한테 해만 안 끼칠 뿐 정상적으로 못 크는 건 사실이니까요제가 아는 분도 새엄마한테 맞고 컸는데도 불과하고 대학도 나오고 결혼도 해서 아이도 있고 한데 순간 욱하는 게 있어서 아내 분이 많이 힘들어 함열 받으면 밥상 엎어버리고 아내가 울면 왜 우냐고 소리지른다고 하더라고 요ㅜ,
6924,찐 단태보다 이유비가 더 분량이 많은 거 같노,
6925,그래석경아민설아가니 친언니야,
6926,점프맵 왕 주석경,0
6927,솔직히 저 너구리 닮은 심부름아 조씨나 올 때 반가워서 어너구리아 조씨 소리 질렀다,
6928,무무정안 뇽 하쎄용 여기서 만나니까 반갑네요 ㅋㅋ,
6929,오무무님 안녕하세요,
6930,한지현 연기 절어,0
6931,석경이가 쓰는 방법을 어디에서 본거갔다고 했더니 주단태가 감옥에서 나올 때 섰던 방법 아니에요,0
6932,아니요,
6933,다음 예고편 석경이 대사 보니까 철들거 같기도 하다,0
6934,77736736ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ석경이 사진 움직이는 거개 귀엽네,
6935,혹시 저양갈래 머리 묶으신 분 누구 신지아 시나요 ㅜㅜ,
6936,배우 이유 비님이세요 ㅎㅎ,
6937,그러게 요ㅠㅠ 너무 이ㅃㅓ,
6938,얘도 내 딸 쟤도 내 딸아주 그냥 하은 별도 사실 심수련 딸 일 듯,
6939,ㅋㅋㅋㄱㅋㅋㄱㅋㅋㄱㅋㅋㄱㅋㅋ개우꼌ㄱㅋ,
6940,하은별까지 나중에 심수련이 맡을지도,
6941,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
6942,언니를 괴롭게 만든 석경이,
6943,아걍 전 부진작 유전자 검사나 하지 그랬어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
6944,석경이 도 죄책감 가지니까 찾지 말라한 듯,
6945,제 영상을 누르지 마세요 안 봐요,
6946,어이없음 20살에 고아원 ㅡㅡ,
6947,귀욤ㅋㅋ자매기도원이라고 나와 있어 요 맞아 요 문제는 39고아 39는 부모가 없는 39아이 39에 요주석 경은 20대 아이가 아니죠,
6948,자매기도원이라고 나와 있어요기도원에 고아들 많습니다,
6949,귀욤ㄴㄴ저회차 보면 양갈래 머리 학생이 부모에게 버림받은 고아들이라고 이렇게 대사나옴,
6950,귀욤어라 햇갈렸네,
6951,고아원이 아니라 기도원입니다,
6952,로나 엄마나 때문에 죽은 거야 할 때 그럼 로나랑 친해 지나,
6953,77407407 뒤에서 손은 왜 흔드는 거임 개 웃ㅋㅋㅋㅋㅋ,
6954,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 허공망치질과 톱질이 생각나네요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
6955,사실은 좀 당했으면 좋겠었는데 막상 당하니까 좀 속상하고 불쌍함 이번화 ㄹㅇ 재밋었어요 ㅠㅠ,0
6956,석후니 개머싰 써진심,
6957,근데 너무 급조된 스토리인 듯 모범생 민설아랑 문제 아주석경은 성격 얼굴 어느 하나 닮은 구석이 없거든 근데 자매도 아니고 쌍둥이라고,
6958,ㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈ,
6959,이란성 쌍둥이는 완전 다른 사람 임ㅋㅋㅋ 그저 한 번에 같이 태어난 것뿐 임 현실 자매들끼리도 성격이 완전 다른 데드라마라고 다르겠음,
6960,얼굴은 이란성 쌍둥이라 그런 것 같고 성격은 진짜 안 닮긴 했다,0
6961,다른 환경에서 살았으니 다를 수도 있을 것 같아요,0
6962,7705080508석훈이 멋져ㅠㅠ,
6963,석경울리면 죽여버리거야,
6964,8화 짱이였던 사람록련 커플 주석 경이 3사람이 8화에서 진짜 대박 ㅠㅠ 그 중에서도 석경이 8화 혼자서 다 해먹은 느낌 ㅎㄷㄷ,
6965,7720422042이게 뭐라는 거임,
6966,나 때문에 절대 그러지마,
6967,7713411341 니나쳐 먹어 이딕션 너무 시원하고 좋다,
6968,주석 경토끼는 올바른 토끼가 되는 수행을 마쳤습니다 이제는 착한 토끼가 되었으니 주단태의 복수를 할 차례입니다,
6969,난 나나나 그래도 좋은 뜻이에요크크,
6970,어이가 없네,
6971,한 짓에 비해 참 짧은 수행이 다 전혀 착해진 것도 아니고 그치만 올바른 토끼라고 하는 건 너무 귀엽 네ㅋㅋㅋㅋ,
6972,난 나나나 아니ㅋㅋ바보 같은데 귀엽눼,
6973,착한은 개뿔ㅋㅋㅋㅋ,
6974,석경설아자 매다,
6975,이제 엄기준 보면 욕하고 싶어짐,
6976,주석 경연 기ㅓ이번에 지림,
6977,주석 경깡은 있어,
6978,솔직히 주석 경 아빠랑 손잡고 나쁜 짓하다가 저렇게 된 거라 불쌍 하단 것보단 좀 사이다 같은 기분,
6979,7724232423 아메리카노 너무 자연스러웠어,
6980,그래도 주석 경은 펜트하우스 안에서 누리고 싶은 거 누리고 다른 사람한테 기안 죽고 살았지 짭 단태 제외민설아는 자기 친엄마가 누군지도 모르고 고생만 하고 비참하게 죽었음,
6981,주단태 인생뺏은 백준기 ㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈ,
6982,용서 모태 주석 경은 가정학 대당했어도 밖에서는 지좆대로 살았고 누릴 거다 누리 고민설 아괴롭히는 것만 봐도 아떻게 살아왔는지 눈에 보이잖아 ㅋㅋ 아빠한테 맞은 거 빼면 부족함 없이 빵빵하게 살았는데 그리고 행복하고 완벽하게 사는 사람은 없음,
6983,안녕하세 요혹시 제가 설아 불쌍한 건 모르겠다고 답글 달았나요 주석 경이 멀리서 봐도 가정학대 아동이니까 누리 고산건 아니라고 정정했는데 갑자기 설아는 이런 일도 있었고 저래서 이랬고 어쩌 구 어쩌구 암튼 설아가 굉장히 불쌍하다고 하면 뭐 어쩌라는 그래서 주석 경은 가정학대 아동이 여도 설아가 이런 일이 있었기 때문에 주석 경은 누리고 살았다는 말을 하고 싶은 거에 용ㅠㅠ,
6984,용서 모태설아도 보육원장한테 학대당하고 살았고 미국에서 골수 뽑혀서 파양당하고 그랬기 땜에 같은 정신적으로 열악한 상황에서 금전적이라도 여유 있게 살았던 석경이가 낫죠 그래도 고급 음식에 고급차 타고 다니고 비싼 옷에 강남에서 젤 비싼 펜트하우스 살았는데 만약 짭단태가 석경 말고 설아를 빼돌렸다면 둘인생은 완전 달라졌을 거니 안타깝긴 하죠ㅠ,
6985,아니님이 댓글 쓰실 때 주석 경은 누리고 살았다 매요 ㅋㅋㅋㅋㅋㅋ그래서 정정한 건대제가 혹시 답글로 주석 경이민설아보다 못 살았다고 했어요,
6986,평생 갱생할 수 없을 것 같았던 주석 경씨갱생 축하드립니다,
6987,석경아 점찍고 미친 토끼로 각성해서 주단 태부셔버리자,
6988,7720002000 최 애부분,
6989,석경아 넌 진짜 엄마 심수련한 테 진짜 싹싹 빌며 죄송하다 하고 효도하고 감사해하면서 살고 죽은 언니 민설아한테는 살면서 평생 미안해하면서 살고 반성해 라 시즌1 때 언니 한테 한 행동 생각하고 영상 보니 화가 난다,
6990,셀레네 심수련도 석경이를 설아 쌍둥이 동생이라 언급했습니다,
6991,셀레네가만히 있으면 반이라도 간다,
6992,셀레네 모르면 가만히 계세요 좀 ㅋㅋㅋ 중간이라도 가니까,
6993,셀레네ㄱㄹㄴㄲ 석경이한테 민설 아 쌍둥이 동생이라고 한 거잖아,
6994,셀레네 아니 여기서도 썸네일에 민설아를 석경이 친언니로 표시하는 데,
