,comments,sentiment
1837,근데 진짜 소름돋는 건 어제 밤에 새벽님 영상이 알고리즘에 떠서 영상을 또 몇 번 봤었는데 그때 들었던 생각이 영상 올라와서 제가 눈물을 흘리며 영상 보는 생각을 떠올리며 영상이 올라왔음 좋겠다는 생각을 했었는데 진짜 마침 알림 떠서 너무 놀랐어요ㅜ,0.0
1838,아 너무 슬프다,0.0
1839,민건 님 조금씩 힘내고 계신 것 같아 다행입니다금방이라도 다음 브이로그가 올라올 것 같고 아직도 믿어지지가 않네요ㅠㅠ 그래도 남아 있는 사람들은 남은 삶을 살아가야 하니까요 ㅠㅠ 민건 님이 행복하면 새벽 님도 행복해 할 것 같아 요항상 응원하겠습니다,0.0
1840,두 분 다 너무 예뻐요 새벽 언니 얼굴이랑 목소리 보고 들을 수 있어서 좋아요 감사합니다 정주 언니도 건님도 좋은 밤 되세요,0.0
1841,어떤 마음일지 짐작도 안 되지만 영상 올려주셔서 감사해 요항상 응원하겠습니다 민건님,0.0
1842,사랑해요 새벽님 모든 영상 보는 내내 사랑했어요 그 곳에서 꼭 아프지 말고 더 행복했으면 좋겠어요,0.0
1843,새벽님 소식을 듣고 나서 제가 뭐라고 몇 주간 우울증이 왔어요 새벽님의 강 한 모습이 좋아서 닮고 싶어서 오랫동안 애정했는데 강한 모습을 닮기엔 모자랐나 봐요 하지만 새벽님 주위엔 강한 사람들만 있는 거 같아 참 다행이고 제가 다 감사해요 행복하셨으면 좋겠어요,0.0
1844,너무 너무 감사해요 건님 행복하시길 늘 기도 할게요,0.0
1845,영상 올려주셔서 너무 감사합니다 마지막 모습을 올려주셔서 감사합니다 비록 정주님과의 브이로 그는 이제는 못 보겠지만 꼭 조아와 민건님 리지님 소식은 듣고 싶습니다 새벽님의 흔적들 같아서 요 감사합니다,0.0
1846,어디선가 이 영상을 보고 있을 새벽님 당신의 그곳은 안녕한가요 마지막 브이로그 영상을 보고서는 당신이 더욱 더 그리워지는 밤이네요 그곳에선 당신이 아프지 않고 행복했으면 좋겠네요나중에 먼 훗날 만나면 그 때 구독자 팬 미팅 꼭 해줘요 잘 지내요,0.0
1847,마음이 너무 아프지만 않기를 요추억이 아름다우니 그 안에서 웃기도 행복하기도 하시기를 요새벽님 못 다 한 시간들 두 배 세배 멋지게 살아내시기를 요,0.0
1848,조심스럽게 들어와서 재생을 누르고도 너무 슬프지 않을까 맘 졸이며 보았습니다 동갑내기 새벽님 얼굴에서 하늘나라로 먼저 보낸 친언니의 얼굴이 보여서 눈물이 났습니다 눈물은 났지만 여전히 명랑하고 사이 좋은 두 분 모습이 너무 예뻤고 마무리마저 상콤하게 마무리 지어진 이 영상이 가장 두 분스러운 마무리였던 거 같아 요 마지막엔 엄마 미소로 보았답니 다 이렇게 영상 올려 주셔서 정말 감사합니다가끔이라도 평생 잊지 않고 한 번씩 생각할 수 있게 채널 꼭 유지해주세요,0.0
1849,새벽님 사랑합니다 어느 곳에서든 행복하세요 정말요,0.0
1850,이걸 편집하면서 어떤 생각을 하셨을지,0.0
1851,우리 친구들 고마워요 따뜻한 마음 배웠습니다,0.0
1852,출연한 아이들 먼 훗날 힘든 시기가 왔을 때 다시 들어보면 분명 큰 힘이 될 거라 확신 합니다,0.0
1853,왠지 눈물이 나네요 ㅠㅠ,0.0
1854,방문을 열고 나와줘서 고마워,0.0
1855,시간을 흘려 보내기 위한 음악은 들으면 잊어버린 다 하지만 나를 위한 음악을 들으면 음악이 마음속에 남는 다 열 등감에 가득 차 살아가는 어른들에게 마음으로 음악을 듣는 방법을 가르쳐준 컨텐츠,0.0
1856,나이와 관계 없이 열 등감은 평생 안고 가야 하겠지만 친구 말대로 방패를 잘 만들면 될 것 같아 요 위로를 얻습니다,0.0
1857,아이들에게는 주제도 노랫말 가사도 어려울 수 있지만 진심은 충분히 전해졌을 것 같아요,0.0
1858,방패로 삼을 수 있는 것이 무엇이 있을까 고민해보게 하는 영상이다,0.0
1859,열등감에 추한 어른이 되지 않도록 ㅠㅜ,0.0
1860,오늘 힘들었는데 그냥 잘해 힘내보다도 더 위로가 되네요 눈물이 나면서 가슴이 시원해지는 느낌이에요,0.0
1861,이 영상은 열 등 감 테라피 영상으로 지정됨 거의 연금임,0.0
1862,언제 어떠한 상황에서도 불러 줄 노래가 가득 하네요 방구석에서 많이 쌓아 두었다가 하나씩 불러줘서 고마워요 혼자가 아니라 고 한 번 더 느끼고 생각하게 되는 귀한 노래들,0.0
1863,노래가사에 먹먹해져서 울다가 마지막 귀엽고 수줍게 웃는 둘의 모습에 또 따라 웃게 되네요 아이들도 이 승윤도 이걸 보는 우리 모두 도 각자만의 방패를 품을 수 있기를 부디 열 등감에 지지 않기를,0.0
1864,아이들과 눈 마주치며 열 등 감 얘기하는 모습 따뜻하네요,0.0
1865,아이들에게 많은 것을 배웠습니다 내 안에 감춰진 열 등감이 고개를 들고 나오려 할 때마다 나를 지키기 위한 방패를 세우도록 할게요 열등감에 함몰되지 않도록,0.0
1866,무얼 훔치지 가사가 너무 슬프고 가슴에 와 닿는다,0.0
1867,누구나 열등감을 가지고 살아가지만 남에게 들키지 않기 위해 열심히 자신을 포장하기도 하고 때론 벽을 치기도 하며 살아가는 것 같아 요 어려울 수 있는 주제인데 아이들과 눈 높이 맞추며 대화하는 모습 보니 맘이 절로 따뜻하네요 눈에서 꿀이 뚝뚝 떨어져요 순수한 아이들과의 대화 속에서 승윤님도 위안을 받으시는 거 같아 요 39무얼 훔치지 39는 들을 때마다 눈물 버튼인데 오늘  라이브는 더욱더 그런 거 같아요,0.0
1868,쓰고 나니 내 열등감 같아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 방패 만들러 갑니다,0.0
1869,아이들이 너무 성숙해요많이 배우 고 갑니다,0.0
1870,아 보는 내내 마음이 따뜻해져 오네요 무얼 훔치 지나는 감동의 눈물을 손으로 훔치지,0.0
1871,어린이들은 어른의 아버지,0.0
1872,이 가사 처음 들을 때 제 오늘을 말해주는 것 같아서 주저앉아 엉엉 울었던 기 억이 있어 요선반에 숨겨 놓았던 후 횔 하나 둘 꺼내서 읽으려다 그냥 말았어 거의 외웠으니까 옷장에 숨겨 놓았던 꿈들을 몇 벌 꺼내서 입으려다 그냥 말았어 어울리지 않잖아,0.0
1873,이상하다 내가 왜 위로 받은 느낌이지,0.0
1874,아이들 참 선하네요 맑고 우리의 예전 모습들이었겠죠 승윤님은 시와 때를 가리지 않는 음악의 진심과 열정이 또 감동 응원합니다,0.0
1875,아이들 말을 참 예쁘게 잘 받아 주네 잘 웃어주고 나도 아이로 돌아가고 싶네,0.0
1876,아이들이 커가면서 열 등감에 괴롭지 않도록 어른들이 제발 비교하지 않았으면 좋겠어요 아주 단순한 비교도 상처가 된다는 걸 왜 모를까요 각자의 방패를 가질 수 있는 세상이 되었으면 합니다 오디지 고마워요,0.0
1877,왜 눈물이 이렇게 나는지 눈물을 훔쳐야 되네요 좋은 콘텐츠 제작해 주셔서 감사합니다 원룸에서 오늘을 꾸역꾸역 살아내고 있는 청춘에게 아이들의 진심이 가 닿아 위로가 응원이 되면 좋겠습니다 슬프지만 위로와 응원이 되었습니다,0.0
1878,무거운 내용을 소소한 재미를 넣어 진솔하게 해주니 좋아요,0.0
1879,안경 쓴 친구 넘 똘똘해 ㅋㅋㅋ 아이들 너무 귀엽다ㅠㅠ,0.0
1880,왜 눈물이 나는 거죠 나도 모르는 열 등감이 있었나 ㅜㅜ,0.0
1881,예음이 가 참 성숙한 것 같아 요 진지한 걸 잘 다뤄준 것 같아요,0.0
1882,진짜 한 없이 무거운 주제일 수 있는데 우리 오린이들의 천진한 답변에서 지혜를 얻어갑니다 감사합니다,0.0
1883,지금껏 들어 본 무얼 훔치지 중에서 목소리가 가장 부드럽게 다가 왔어요 매 소절 정성들여 온전히 노래에 몰입하는 모습 정말 멋있네요,0.0
1884,내가 미쳤지 이걸 운동하면서 볼 생각을 하다니 운동하다가 멈추고 우는 중입니다 ㅠ,0.0
1885,그죠 진심을 담은 노래는 이렇게 누군가에게는 들리죠 가사가 아름답다고 하는 아이의 말을 들으면서 역시 가 닿는 구나 내가 느낀 걸 남녀노소를 떠나 또 다른 누군가가 공감하는구나 묘한 위로와 안심이 되네요,0.0
1886,그럴 때마다 그런 자신에게 공격하는 총이나 화살이 날아오면 있으면 방패 같은 걸로 막으세요 다른 거 잘하니까 이건 좀 못해도 괜찮아 어짜피 사람은 못하는 거 하나씩은 있어 그럴 수 있어 명언이네요,0.0
1887,이제 이 형이 널 열심히 응원할께 아오 눈물이 안 멈추네,0.0
1888,따뜻한 사람이네요 아이들의 마음과도 잘 소통되는,0.0
1889,아이 한테 위로를 받네요 나도 잘하는 게 있어 고마워 ㅎ 그리고 무얼 훔치지 노래도 마음을 위로해 주네요,0.0
1890,와 어린이 말을 너무 잘해 훌륭한 작가님 되실 듯 맘 속에 방패를 만들래 ㅠㅠ,0.0
1891,와 이런 콘텐츠가 있었네요 진심 감동 받았어요 아이들과의 대화 속에서도 승윤스럽게 가식 없는 진솔됨이 보여지네요 무얼 훔치지 어떻게 저렇게 불러 요 ㅠㅠ 명치가 아파와요,0.0
1892,아이들과의 대화가 진솔하고 따뜻하네요 무얼 훔치지는 명곡입니다 오늘의 버전 최고로 좋았어요,0.0
1893,방바닥이 따뜻해지는,0.0
1894,어른이라도 비록 어린 아이 앞이라도 있는 대로 보여주기가 쉽지 않은데 참 솔직하고 진솔하게 보여주셨네요 아마 그래서 아이들이 조금이나마 열등감 주제에 더 쉽게 느껴졌을 것 같아 요 무얼 훔치지 듣는데 마음이 아리네요 무얼 훔쳐야 채울 수 있을 것 같았던 어느 한 때를 보낸 이들이 모두 공감할 수 있는 아리지만 아름다운 노래 이네요 있는 모습 그대로의 나를 아끼고  사랑하고 싶어요,0.0
1895,다른 애들도 말 잘 하고 이 쁜데 여자 애가 말을 진짜 이 쁘게 잘 하는 거 같네요 열등감을 방패로 막으라니 배워갑니다,0.0
1896,열등감 설명하면서 무얼 훔치지 노랠 들으니까 넘 슬프다 이 어린이들은 어쩜 이 리 똑똑 소리나게 말을 할까 훗날 꺼내 보고 싶은 한 순간으로 기억되었음 좋겠다,0.0
1897,가사가 힘들어 보인다는 아이의 말에 가슴이 쿵 하고 내려 앉았다 열등감이라는 어려운 단어와 감정을 잘 이겨내고 극복할 수 있는 어른으로 성장하기를 무얼 훔치지 노래가 너무 여운이 오래 남네,0.0
1898,아이들의 밝은 미소와 아름다운 노래 감사합니다 괜찮아지잖아,0.0
1899,컨텐츠 주제 배경 아이들과의 대화 무얼 훔치지 노래까지 다 너무 좋네요 열등감을 느끼지 않고 살아가는 건 정말 쉽지 않은 일인 거 같아 요 그래도 남과 비교하지 않으려 노력하고 나와 내가 가진 것들을 아끼면서 살면 나름 행복하게 살 수 있지 않을까요,0.0
1900,미소가 귀엽데ㅋㅋㅋ자기는 더 귀여우면 ㅅ니,0.0
1901,멋지 다 다음 대회에는 꼭 메달 따자,0.0
1902,정말 멋진 선수네요 누구보다도 사랑 받으며 행복한 인생을 살거에 요 더불어 많은 성취가 있기를 기원합니다,0.0
1903,근데 ㄹㅇ 잘생겼어,0.0
1904,언니들 개 사랑해,0.0
1905,이미 촉이 왔는지 마지막 한 점 남기고 눈물을 보이는 터키 선수들 그만큼 벽을 느꼈 나 봅니다 기왕 간 김에 결승 기 대해 봅니다 짝짝짝,0.0
1906,와 5세트까지 갔어 다들 힘들었겠다,0.0
1907,배구만 믿는 다 야구 축구 다 나가리다,0.0
1908,정말 너무 멋있습니다 포기하지 않고 끝까지 공을 따라가는 그 끈기와 열 정 많은 힘이 됩니다 몸이 부서 져라 스파이크를 때린 연경선수 희진 선수 정아 선수 온 몸을 받쳐 공을 받아 내준 지영 선수 한국 여자배구팀 정말 수고하셨습니다 한국과 멋진 경기를 이어나간 터키팀도 정말 훌륭하고 멋있습니다,0.0
1909,김연경 선수가 예전에 한 예능 프로에 나와서 배구가 재미있다는 걸 알리고 싶다고 계속 재미있지 않나 고ㅋ 최정상급 선수가 배구에 대한 재미와 사랑을 얘기했었는데 재미를 넘어서 진짜 오전에 보는 내내 스릴이 장난 아니었음 정말 터키 선수들도 최선을 다 했고 우는 거 보니 형제의 나라라 맘이 짠하기도 했음 1세트 내줄 때만 해도 역시 강 하구나 선수들 하나하나가 장난 아니라 진짜 힘든 경기겠구나 했는데 정말  실력으로 이 겼음 심판의 석연찮은 판정 일본 측 일방적 경기 시간 변경 정말 짜증 났지만 정말 최선을 다 했던 터키 선수들도 멋쩠 음 김희진 선수 몸도 회복이 안 된 상태고 그 쌍둥이들 없이도 4강에 올라 감 모든 선수들이 대단했음,0.0
1910,이게 팀이구나 하나된 힘,0.0
1911,시작 전부터 포기했던 내가 너무 부끄러운 경기를 보여주신 선수들 고맙습니다,0.0
1912,이번 올림픽은 배구가 주인공입니다 김연경 도 좋지만 다른 선수들도 모두 응원합니다 화이팅,0.0
1913,축구보다 가 배구보니까 고구마 먹다가 생수 벌컥벌컥 마신 기분이네,0.0
1914,결과 을 다 아는데 보는 동안 두근두근,0.0
1915,배구가 이래 재밌는 스포츠였누,0.0
1916,와 진짜 한 점 한 점 모두 드라마다,0.0
1917,진짜 너무 재밌는 명 경기 다 우승 축하드립니다 선수들 너무 잘했고 김연경 리더쉽 대박 터키 선수들도 정말 잘해서 쫄렸다,0.0
1918,배구는 진짜 한 유미해설님이 제 개인적인 취향으로는 제일 듣기 좋은 해설이 신 듯 합니다 차분하시고 탁탁 맥을 잘 집어주시네요 대한민국의 4강이랑 결승전까지 꼭 해설 듣고 싶네요 연경신이라고 부르기도 미안하네요 배구 그 자체 인 듯 합니다 실력과 주장으로서 책임감 선수들 이끌어가는 카리스마 소통 솔선수범 대체 모자란 게 머죠 벤치 선수 들 고 적재적소에 투입되서 자기  몫을 해주고 들어가고 진짜 이번 올림픽은 여자 배구가 최고인 듯합니다 ㅠ 볼 때마가 절실함이 느껴져서 감동 받고 울컥합니다,0.0
1919,한국 여자 배구는 처음부터 끝까지 흐트러지지 않았고 중심 잃지도 않았네 그동안의 열심히 연습해서 노력해온 결과가 준 결승까지 불러오게 된 거였고 대한민국이 죽지 않았다는 것을 제대로 보여주 네 다른 종목 경기는 엉망이던데 배구 만큼은 열심히 연습한 모습이 보이고 정말 존경합니다,0.0
1920,한국 식빵 언니 대박,0.0
1921,배구 되게 재밌다,0.0
1922,19번 선수님도 감독님도 싸랑해요 얼마나 긴장이 되시겠어요 이해함 돠 그래도 강심장으로 버텨 주길 바라며 준 결승전에도 모든 한국 배구선수님들 응원합니다 파이팅입니다 김연경 보유국을 넘어 한국엔 이런 좋은 멋진 선수들을 다 보유한 국가라고 자랑 자랑 하고 싶네요 싸랑합니다,0.0
