,comments,sentiment,tokens
11119,와 씨 발 나는 고딩 때 엄마차 뺄 때도 심장이 벌렁벌렁 거리던데 진짜 도 라이 아이가,1,"['와', '씨', '발', '나', '는', '고딩', '때', '엄마', '차', '뺄', '때', '도', '심장', '이', '벌렁벌렁', '거리', '던데', '진짜', '도', '라이', '아이', '가']"
11120,역시 자기 일하는 사람이 제일 섹시해 보여 멋져,0,"['역시', '자기', '일', '하는', '사람', '이', '제일', '섹시해', '보여', '멋져']"
11121,병신들 특 뭐만하면 검사 변호사 의 사 정치인 경찰들 욕함 걔 네 사 정 1도 안 궁금해함,1,"['병신', '들', '특', '뭐', '만하', '면', '검사', '변호사', '의', '사', '정치인', '경찰', '들', '욕함', '걔', '네', '사', '정', '1', '도', '안', '궁금해', '함']"
11122,패죽이고 싶다,1,"['패죽', '이고', '싶다']"
11123,밥풀 소 울 채널 가 보셈 ㅋㅋㅋ 여캠들 버 ㅅ 고 난리임,1,"['밥풀', '소', '울', '채널', '가', '보셈', 'ㅋㅋㅋ', '여', '캠', '들', '버', 'ㅅ', '고', '난리', '임']"
11124,진짜 잘한 다,0,"['진짜', '잘한', '다']"
11125,배 낚시 하 실려고요,0,"['배', '낚시', '하', '실려고요']"
11126,진짜 꾸밈 없이 털털하다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,"['진짜', '꾸밈', '없이', '털털', '하다', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']"
11127,최고의 자산 김태희,0,"['최고', '의', '자산', '김태희']"
11128,10번 11번 할마씨 로드킬 해서 죽었어야 했는데 까비 아깝소,1,"['10', '번', '11', '번', '할마', '씨', '로드킬', '해서', '죽었어야', '했는데', '까비', '아깝소']"
11129,저런 기분 알지 난 처음으로 따뜻하다고 느꼈을 때 왈칵 눈물이 나올 뻔했는데,0,"['저런', '기분', '알', '지', '난', '처음', '으로', '따뜻하다고', '느꼈을', '때', '왈칵', '눈물', '이', '나올', '뻔했는데']"
11130,연예인들이란 게 말하자면 기생들이란 건데 왜 그렇게 들 천시했겠냐 다 이유들이 있지 티비에 나오는 이미지만 보고 연예인들 좋아하는 인간들 보면 좀 덜 떨어져 보임,1,"['연예인', '들', '이란', '게', '말', '하자면', '기생', '들', '이란', '건데', '왜', '그렇게', '들', '천시', '했겠냐', '다', '이유', '들', '이', '있지', '티비', '에', '나오는', '이미지', '만', '보고', '연예', '인들', '좋아하는', '인간', '들', '보면', '좀', '덜', '떨어져', '보임']"
11131,재석이 새끼도 이 젠보기 싫어 좌빨이여,1,"['재석', '이', '새끼', '도', '이', '젠', '보기', '싫어', '좌빨', '이여']"
11132,잘못은 지들이 해놓고 왜 처 우냐 역겨워서 헛구역질 나온다,1,"['잘못', '은', '지', '들이', '해놓고', '왜', '처', '우냐', '역겨워서', '헛구역질', '나온다']"
11133,난 민주당보다 미통당 좋아하진 않는데 민주당이 잘못된 이유가 뭐냐 하면 자신들을 선 타 당을 악으로 보는 것도 있고 책임을 절대 지지 않으려고 함 뭐만하면 이명박근혜 탓 일본 탓자기들 무능하단 거 어렵게 표현하는 거지 종북세력이니 빨갱이니 하는 건 나도 안 믿지만 지나치게 친 북적임 친중도 마찬가지고 마지막으로 내로 남불이 너무 심해 우리가 하면 피해 호소인 남이 하면 피해자 또  다른 이유로는 지지자들 행태가 한 심한데다 그걸 부추겨서 우민화시키는 것도 있음 가끔씩 성군 문재인 정의의 편 민주당 ㅇㅈㄹ 하는 애들 보면 조선시대에서 왔거나 정신 연령이 낮나 싶더라 나라를 집으로 치면 국회의원은 하수인이 고 대통령은 집 사야 근데 오히려 집 주인이 하수인들 붙잡고 섬기 고 있더라 장담하는데 민주당 극성 지지자들 두뇌구조랑 박사모 틀 딱 들 두뇌 구조는 일치할 거야,1,"['난', '민주당', '보다', '미', '통', '당', '좋아하진', '않는데', '민주당', '이', '잘', '못', '된', '이유', '가', '뭐', '냐', '하면', '자신', '들', '을', '선', '타', '당', '을', '악', '으로', '보는', '것', '도', '있고', '책임', '을', '절대', '지지', '않으려고', '함', '뭐', '만하', '면', '이명', '박근혜', '탓', '일본', '탓', '자기', '들', '무능하단', '거', '어렵게', '표현', '하는', '거지', '종북세력', '이니', '빨갱이', '니', '하는', '건', '나도', '안', '믿지만', '지나치게', '친', '북', '적임', '친', '중도', '마찬가지', '고', '마지막', '으로', '내', '로', '남불', '이', '너무', '심해', '우리', '가', '하면', '피해', '호소', '인', '남', '이', '하면', '피해자', '또', '다른', '이유', '로는', '지지자', '들', '행태', '가', '한', '심한데다', '그걸', '부추겨서', '우민화', '시키는', '것', '도', '있음', '가끔', '씩', '성군', '문재인', '정의', '의', '편', '민주당', 'ㅇㅈㄹ', '하는', '애', '들', '보면', '조선시대', '에서', '왔거나', '정신', '연령', '이', '낮', '나', '싶더라', '나라', '를', '집', '으로', '치면', '국회의원', '은', '하수', '인', '이', '고', '대통령', '은', '집', '사야', '근데', '오히려', '집', '주인', '이', '하수', '인들', '붙잡고', '섬기', '고', '있더라', '장담', '하는데', '민주당', '극성', '지지자', '들', '두', '뇌구조', '랑', '박사모', '틀', '딱', '들', '두뇌', '구조', '는', '일치', '할', '거야']"
11134,ㅇㅈ 너도 고3 때 찜질방 생활한 듯 ㄹㅇㅋㅋㄹㅃㅃ,1,"['ㅇㅈ', '너', '도', '고', '3', '때', '찜질방', '생활', '한', '듯', 'ㄹㅇㅋㅋㄹㅃㅃ']"
11135,훈남훈녀 귀여운 부부군요,0,"['훈남', '훈녀', '귀여운', '부부', '군', '요']"
11136,끝에 개망신,1,"['끝', '에', '개', '망신']"
11137,나이가 들고서 라면 안 먹는 이유를 알 것 같긴 함 이 맛에 이 거 먹고 배 부르다는 게 너무 억울해,0,"['나이', '가', '들고서', '라면', '안', '먹는', '이유', '를', '알', '것', '같긴', '함', '이', '맛', '에', '이', '거', '먹고', '배', '부르다는', '게', '너무', '억울해']"
11138,너무 착하다,0,"['너무', '착하다']"
11139,자기의 권력에 취해서 저게 갑질 아님 어머니들 짱이다,0,"['자기', '의', '권력', '에', '취해', '서', '저', '게', '갑질', '아님', '어머니', '들', '짱', '이다']"
11140,그냥 구독하는 계정 ㅋㅋㅋㅋㅋㅋㅋㄱㅋㅋㅋ앗 할 거 없어서 들어왔는데 ㅂㄷㅂㄷ시 전 중이였네 영빈 아사 전 찾아가며 안 쓰던 말 모아오느냐 수고했어 오늘 개 사료엔 캔 참치 넣어 주께,1,"['그냥', '구독', '하는', '계정', 'ㅋㅋㅋㅋㅋㅋㅋㄱㅋㅋㅋ', '앗', '할', '거', '없어서', '들어왔는데', 'ㅂㄷㅂㄷ', '시', '전', '중이', '였네', '영빈', '아사', '전', '찾아가며', '안', '쓰던', '말', '모아오느냐', '수고', '했어', '오늘', '개', '사료', '엔', '캔', '참치', '넣어', '주', '께']"
11141,별것도 아닌 거 가지고 지랄이네,1,"['별것', '도', '아닌', '거', '가지', '고', '지랄', '이네']"
11142,우리나라 모든 택시기사가 그런 건 아닌데 적어도 내가 본 택시기사들은 다 저런 꼰대 병신모자란 새끼들이었음,1,"['우리나라', '모든', '택시', '기사', '가', '그런', '건', '아닌데', '적어도', '내', '가', '본', '택시', '기사', '들', '은', '다', '저런', '꼰대', '병신', '모자란', '새끼', '들이었음']"
11143,성형을 떠나서 ㅈㄴ나 대서 싫다,1,"['성형', '을', '떠나서', 'ㅈㄴ', '나', '대서', '싫다']"
11144,이번 성우님들 연기랑 목소리 대박이 네 ㄷㄷㄷ,0,"['이번', '성우', '님', '들', '연기', '랑', '목소리', '대박', '이', '네', 'ㄷㄷㄷ']"
11145,자살 하면 안 됩니다 요즘 삑하면 한 순간의 욕망을 이기지 못 하고 마음껏 표출 해 놓고 후에 정신 차려보니 온 국민들이 자신을 욕하고 피해자에게 조금의 양심의 가책이 느껴지니 그거 못 견디고 그냥 자살해 버리는 새끼들이 꽤 생겨나는데 반드시 스스로 목숨을 끊을 수 없도록 독방에 쳐 넣고 혀 못 깨물도록 재갈 물리고 머리도 부딪힐 수 없도록 묶어놓은 상 태로 굶겨 죽여야 합니다 씨발,1,"['자살', '하면', '안', '됩니다', '요즘', '삑', '하면', '한', '순간', '의', '욕망', '을', '이기', '지', '못', '하고', '마음껏', '표', '출', '해', '놓고', '후', '에', '정신', '차려', '보니', '온', '국민', '들', '이', '자신', '을', '욕', '하고', '피해자', '에게', '조금', '의', '양심', '의', '가책', '이', '느껴지니', '그거', '못', '견디고', '그냥', '자살', '해', '버리는', '새끼', '들', '이', '꽤', '생겨나는데', '반드시', '스스로', '목숨', '을', '끊을', '수', '없도록', '독방', '에', '쳐', '넣고', '혀', '못', '깨물도록', '재갈', '물리', '고', '머리', '도', '부딪힐', '수', '없도록', '묶어놓은', '상', '태', '로', '굶', '겨', '죽여야', '합니다', '씨발']"
11146,굳이 시 참 하겠다고 ㅈㄹ 하는 잼민이 같,1,"['굳이', '시', '참', '하겠다고', 'ㅈㄹ', '하는', '잼민', '이', '같']"
11147,이 뻐이 뻐선 후배 사이도 좋고 특히 예의도 바르고,0,"['이', '뻐이', '뻐선', '후배', '사이', '도', '좋고', '특히', '예의', '도', '바르고']"
11148,아줌마 씨 발년 넌 운전면허 똥구녁으로 땃냐 중앙선 넘은 년이 잘못된 거지 죄송하단 말 한마디가 그렇게 힘드냐,1,"['아줌마', '씨', '발년', '넌', '운전면허', '똥구녁', '으로', '땃', '냐', '중앙', '선', '넘은', '년', '이', '잘', '못', '된', '거지', '죄송하단', '말', '한마디', '가', '그렇게', '힘드냐']"
11149,쓰레기들 나이값 좀 해라,1,"['쓰레기', '들', '나이', '값', '좀', '해', '라']"
11150,진짜 충격적이네,0,"['진짜', '충격', '적', '이네']"
11151,우리 엄마 걸고 맹세한 단 뜻임 10선비들 ㅈ 이랄 하지 마셈,1,"['우리', '엄마', '걸고', '맹세', '한', '단', '뜻임', '10', '선비', '들', 'ㅈ', '이', '랄', '하지', '마셈']"
11152,피우융 쉬인,1,"['피우', '융', '쉬', '인']"
11153,미친 ㅋㅋ,0,"['미친', 'ㅋㅋ']"
11154,전라도 과 메기랑 전라도 홍어 새끼들이랑 뭐가 다르냐 ㅋㅋㅋㅋㅋㅋㅋ 미친 시골 새끼들 냄새 존 나 나네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,"['전라도', '과', '메기', '랑', '전라도', '홍어', '새끼', '들', '이랑', '뭐', '가', '다르냐', 'ㅋㅋㅋㅋㅋㅋㅋ', '미친', '시골', '새끼', '들', '냄새', '존', '나', '나네', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']"
11155,더듬어 강간 당은 국민 생각해서 집값 2배로 올리고 코로나 못 잡아서 수천 명 죽이냐 ㅋㅋㅋㅋㅋ,1,"['더듬어', '강간', '당', '은', '국민', '생각', '해서', '집값', '2', '배', '로', '올리고', '코로나', '못', '잡아서', '수천', '명', '죽이냐', 'ㅋㅋㅋㅋㅋ']"
11156,저런 맘충이 들 극 혐이다 택배기사님한테 고맙다는 말이나 쳐해라저러니 여자들 위급해도 안도와주는 거야 고마워 할 줄도 모르고 모른 척 쌩 가버리는 데,1,"['저런', '맘충', '이', '들', '극', '혐', '이다', '택배', '기사', '님', '한테', '고맙다는', '말', '이나', '쳐', '해', '라', '저러니', '여자', '들', '위급해도', '안', '도와주는', '거야', '고마워', '할', '줄', '도', '모르고', '모른', '척', '쌩', '가버리는', '데']"
11157,아오 ㅅㅂ 저게 사람이 야 고라니야,1,"['아오', 'ㅅㅂ', '저', '게', '사람', '이', '야', '고라니', '야']"
11158,몰카 공유 와 대박 공유씨 실망이 네 여 도깨비보구팬됏는데 연애 개 태출하시길,1,"['몰카', '공유', '와', '대박', '공유', '씨', '실망', '이', '네', '여', '도깨비', '보구', '팬됏', '는데', '연애', '개', '태', '출하시길']"
11159,역시 예능의 신,0,"['역시', '예능', '의', '신']"
11160,인종차별은 하지 않는 게 당연한 겁니다 지구인끼리 잘 지내야 합니다,0,"['인종차별', '은', '하지', '않는', '게', '당연한', '겁니다', '지구인', '끼리', '잘', '지내야', '합니다']"
11161,탁구요정,0,"['탁구', '요정']"
11162,존 나 인성들 쓰레기네 폭행에 욕설에 ㅋㅋ 후배 괴롭히고 그럴 시간에 자기 발전을 했어야지 ㅉㅉ,1,"['존', '나', '인성', '들', '쓰레기', '네', '폭행', '에', '욕설', '에', 'ㅋㅋ', '후배', '괴롭히고', '그럴', '시간', '에', '자기', '발전', '을', '했어야지', 'ㅉㅉ']"
11163,악플 단 사람 면상은 어떤지인성이 쓰레긴 건 알겠고,1,"['악플', '단', '사람', '면상', '은', '어떤', '지인', '성', '이', '쓰레긴', '건', '알겠고']"
11164,현웃 터짐ㅋㅋㅋㅋㅋㅋㅋㅋ,0,"['현', '웃', '터짐', 'ㅋㅋㅋㅋㅋㅋㅋㅋ']"
11165,역쉬 배신과 뒤통수의 달인 전라도 홍어 년 놈들,1,"['역쉬', '배신', '과', '뒤통수', '의', '달인', '전라도', '홍어', '년', '놈', '들']"
11166,대구 잼민이 네 너도 잘 커서 서울와라 머구는 미래가 없다,1,"['대구', '잼민', '이', '네', '너', '도', '잘', '커서', '서울', '와라', '머구는', '미래', '가', '없다']"
11167,이런 애들이 성혜교 찌라시루머는 맞다고 할 거야 ㅋㅋ ㅋㅋ이즁성 오지게 니네오빠는 짜집기,1,"['이런', '애', '들', '이', '성혜', '교', '찌라시', '루머', '는', '맞다고', '할', '거야', 'ㅋㅋ', 'ㅋㅋ', '이', '즁', '성', '오지', '게', '니', '네', '오빠', '는', '짜집기']"
11168,뭘 구해줘 ㅅㅂㄹㅇ 넌 지옥 가야 됨성범죄자를 누가 존중해,1,"['뭘', '구', '해줘', 'ㅅㅂㄹㅇ', '넌', '지옥', '가야', '됨', '성범죄자', '를', '누가', '존중', '해']"
11169,저년들 저러고 다니다가 칼 맞고 뒤진다,1,"['저년', '들', '저러고', '다니다가', '칼', '맞고', '뒤진다']"
11170,살다가 미 투 한 번 정도는 괜찮잖아 ㅋㅋ,1,"['살다가', '미', '투', '한', '번', '정도', '는', '괜찮잖아', 'ㅋㅋ']"
11171,김 여사 ㅈㄴ 많네ㅋㅋㅋㅋㅋ,1,"['김', '여사', 'ㅈㄴ', '많네', 'ㅋㅋㅋㅋㅋ']"
11172,최시원도 또 라이면서 정상인인 척 하면서 웃는 게 킬포 ㅋㅋㄱㄹㅋㄱㅋㅋㅋㅋㅋㅋㅋㅋ,0,"['최시원', '도', '또', '라이', '면서', '정상인', '인', '척', '하면서', '웃는', '게', '킬포', 'ㅋㅋㄱㄹㅋㄱㅋㅋㅋㅋㅋㅋㅋㅋ']"
11173,미친놈,1,"['미친', '놈']"
11174,이건 아니지,0,"['이건', '아니지']"
11175,이게 나라냐 십새기들아 ㅋㅋㅋㅋ,1,"['이', '게', '나라', '냐', '십', '새', '기', '들', '아', 'ㅋㅋㅋㅋ']"
11176,저런 언론은 본 적 있는지,0,"['저런', '언론', '은', '본', '적', '있는지']"
11177,구혜선 얼마나 자신 없으면 집착 하고 남자 구속하냐 의부증 환자,1,"['구혜선', '얼마나', '자신', '없으면', '집착', '하고', '남자', '구속', '하냐', '의부증', '환자']"
11178,학부모한테 성상납에 ㅆㅂ 진짜 운동 이래서 힘들지,1,"['학부모', '한테', '성', '상납', '에', 'ㅆㅂ', '진짜', '운동', '이래서', '힘들지']"
11179,아 정말 저런 쉐이들 뇌 좀 실험해라 뇌우동사리 참 궁금하다,1,"['아', '정말', '저런', '쉐이들', '뇌', '좀', '실험', '해라', '뇌우', '동', '사리', '참', '궁금하다']"
11180,ㅉ 수준 ㅋㅋㅋㅋㅋㅋ,1,"['ㅉ', '수준', 'ㅋㅋㅋㅋㅋㅋ']"
11181,무기만 첨단화시키면 뭐 합니까 사람도 같이 첨단화시켜야지,0,"['무기', '만', '첨단', '화', '시키면', '뭐', '합', '니까', '사람', '도', '같이', '첨단', '화', '시켜야지']"
